"date","open","close","increase","increPer","low","high","volume","amount","other","MA5","MA10","MA20","MA30","MA40","MA50","MA6"
"2017-03-14",3235.25,3239.33,2.3,"0.07%",3231.52,3246.33,146946016,19153512,"-",3229.3,3231.81,3234.62,3214.44,3190.77,3179.9,3171.03
"2017-03-15",3235.4,3241.76,2.43,"0.08%",3227.74,3243.71,144055680,18572726,"-",3229.52,3231.29,3236.06,3217.51,3193.4,3182.44,3172.47
"2017-03-16",3247.16,3268.94,27.18,"0.84%",3247.16,3269.77,189416000,24450834,"-",3239.96,3235.18,3238.03,3221.17,3197.14,3185.77,3174.61
"2017-03-17",3271.87,3237.45,-31.49,"-0.96%",3232.28,3274.19,200583232,26218404,"-",3244.9,3237.09,3239.8,3224.41,3200.25,3188.6,3176.61
"2017-03-20",3241.11,3250.81,13.36,"0.41%",3228.12,3251.13,170548432,21395176,"-",3247.66,3238.79,3240.34,3227.54,3203.94,3191.54,3178.74
"2017-03-21",3250.25,3261.61,10.8,"0.33%",3246.7,3262.22,162719296,21912128,"-",3252.11,3240.71,3240.75,3231.16,3207.76,3194.06,3181.13
"2017-03-22",3246.22,3245.22,-16.39,"-0.50%",3229.13,3255.78,189731648,24454546,"-",3252.81,3241.16,3239.95,3233.76,3211.07,3195.79,3183.51
"2017-03-23",3245.81,3248.55,3.33,"0.10%",3221.93,3262.09,193029136,25824668,"-",3248.73,3244.34,3239.81,3235.94,3214.75,3197.45,3185.36
"2017-03-24",3247.35,3269.45,20.9,"0.64%",3241.12,3275.21,219777904,26709416,"-",3255.13,3250.01,3240.61,3238.37,3218.4,3199.75,3187.52
"2017-03-27",3268.92,3266.96,-2.49,"-0.08%",3262.12,3283.24,201852688,24918554,"-",3258.36,3253.01,3242.53,3240.04,3221.66,3201.67,3190.14
"2017-03-28",3265.63,3252.95,-14.01,"-0.43%",3246.09,3265.63,161710016,20345248,"-",3256.63,3254.37,3243.09,3241.21,3224.42,3203.49,3192.31
"2017-03-29",3252.87,3241.31,-11.63,"-0.36%",3233.28,3262.1,216105568,24537184,"-",3255.84,3254.32,3242.81,3242.15,3226.71,3205.58,3194.42
"2017-03-30",3235.14,3210.24,-31.08,"-0.96%",3195.85,3240.02,247135472,26569488,"-",3248.18,3248.45,3241.82,3241.5,3227.99,3207.4,3196.22
"2017-03-31",3206.25,3221.63,11.4,"0.35%",3205.54,3226.25,194673744,21197930,"-",3238.62,3246.87,3241.98,3242.16,3230.03,3209.58,3198.31
"2017-04-05",3235.66,3270.31,47.79,"1.48%",3233.24,3270.65,248320208,27320116,"-",3239.29,3248.82,3243.81,3243.17,3232.86,3212.92,3201.09
"2017-04-06",3272.19,3281,10.7,"0.33%",3265.76,3286.67,245288000,26233560,"-",3244.9,3250.76,3245.74,3244.09,3236.06,3216.36,3203.51
"2017-04-07",3280.62,3286.62,5.61,"0.17%",3275.05,3295.19,236108944,26673832,"-",3253.96,3254.9,3248.03,3244.94,3239.05,3219.83,3205.64
"2017-04-10",3285.46,3267.93,-18.68,"-0.57%",3265.01,3285.46,226768288,27242154,"-",3265.5,3256.84,3250.59,3245.49,3241.17,3223.17,3207.35
"2017-04-11",3266.22,3288.97,19.57,"0.60%",3244.4,3290.39,281281248,32662242,"-",3278.97,3258.79,3254.4,3246.67,3243.47,3226.48,3209.59
"2017-04-12",3283.84,3273.83,-15.14,"-0.46%",3262.28,3284.93,269381792,31150552,"-",3279.67,3259.48,3256.24,3248.18,3244.9,3229.22,3211.3
"2017-04-13",3265.22,3275.96,2.13,"0.07%",3261.49,3281.14,207346880,22328722,"-",3278.66,3261.78,3258.07,3249.32,3246.35,3231.89,3213.21
"2017-04-14",3276.14,3246.07,-29.89,"-0.91%",3238.9,3276.71,214508560,22410668,"-",3270.55,3262.26,3258.29,3249.29,3247.18,3233.82,3215.03
"2017-04-17",3229.95,3222.17,-23.9,"-0.74%",3199.91,3229.95,212737184,22721468,"-",3261.4,3263.45,3255.95,3249.03,3246.99,3235.08,3216.74
"2017-04-18",3215.4,3196.71,-25.45,"-0.79%",3196.49,3225.05,188661344,21186676,"-",3242.95,3260.96,3253.92,3248.31,3246.86,3236.21,3218.14
"2017-04-19",3184.67,3170.69,-26.03,"-0.81%",3147.07,3189.44,213238064,22580606,"-",3222.32,3250.99,3249.91,3246.2,3245.12,3236.49,3219.26
"2017-04-20",3165.67,3172.1,1.41,"0.04%",3148.18,3178.18,190873984,22009824,"-",3201.55,3240.1,3245.43,3243.86,3243.09,3236.87,3220.32
"2017-04-21",3170.29,3173.15,1.05,"0.03%",3158.63,3180.79,164761744,18413144,"-",3186.96,3228.76,3241.83,3241.61,3240.89,3236.99,3221.32
"2017-04-24",3164.25,3129.53,-43.62,"-1.37%",3111.21,3164.25,186277440,19784526,"-",3168.44,3214.92,3235.88,3238.7,3237.85,3235.92,3221.79
"2017-04-25",3123.89,3134.57,5.04,"0.16%",3117.45,3145.27,153418304,17412926,"-",3156.01,3199.48,3229.14,3236.09,3234.87,3234.67,3221.98
"2017-04-26",3132.92,3140.85,6.28,"0.20%",3131.42,3152.95,169878112,19711288,"-",3150.04,3186.18,3222.83,3232.89,3232.68,3233.15,3222.05
"2017-04-27",3131.35,3152.19,11.34,"0.36%",3097.33,3155,211793088,23574832,"-",3146.06,3173.8,3217.79,3229.98,3230.44,3231.84,3222.21
"2017-04-28",3144.02,3154.66,2.47,"0.08%",3136.58,3154.73,162889904,18319576,"-",3142.36,3164.66,3213.46,3227.08,3228.13,3230.67,3222.29
"2017-05-02",3147.23,3143.71,-10.95,"-0.35%",3136.54,3154.78,154222960,17638992,"-",3145.2,3156.82,3210.13,3222.91,3225.98,3228.96,3222.04
"2017-05-03",3138.31,3135.35,-8.37,"-0.27%",3123.75,3148.29,163763920,19023660,"-",3145.35,3150.68,3205.82,3219.5,3223.9,3227.62,3221.96
"2017-05-04",3127.11,3127.37,-7.98,"-0.25%",3111.39,3143.82,177967488,20017084,"-",3142.66,3146.35,3198.67,3215.39,3221.24,3225.37,3221.46
"2017-05-05",3114.77,3103.04,-24.33,"-0.78%",3092.09,3117.61,176213648,20027390,"-",3132.83,3139.44,3189.77,3210.1,3217.75,3222.36,3220.63
"2017-05-08",3090.07,3078.61,-24.42,"-0.79%",3067.69,3093.45,180526896,19817168,"-",3117.62,3129.99,3179.37,3204.55,3213.7,3218.71,3219.16
"2017-05-09",3064.85,3080.53,1.91,"0.06%",3056.56,3084.21,135066672,15279591,"-",3104.98,3125.09,3170,3198.95,3210.3,3215.29,3217.45
"2017-05-10",3078.17,3052.78,-27.74,"-0.90%",3051.59,3090.82,160794448,18162414,"-",3088.47,3116.91,3158.19,3191.73,3206.3,3211.28,3215.05
"2017-05-11",3036.79,3061.5,8.72,"0.29%",3016.53,3063.56,191341888,19760406,"-",3075.29,3108.97,3147.58,3184.88,3201.91,3207.94,3212.46
"2017-05-12",3054.11,3083.51,22.01,"0.72%",3051.87,3090.49,159684096,17510724,"-",3071.39,3102.11,3137.95,3179.23,3198.01,3204.77,3210.22
"2017-05-15",3085.93,3090.23,6.72,"0.22%",3085.93,3098.91,135660736,15826960,"-",3073.71,3095.66,3130.16,3174.19,3194.23,3201.64,3208.17
"2017-05-16",3082.87,3112.96,22.74,"0.74%",3060.53,3113.51,173775568,19329210,"-",3080.2,3092.59,3124.7,3170.95,3190.33,3199.3,3206.23
"2017-05-17",3107.8,3104.44,-8.52,"-0.27%",3101.3,3119.58,168674160,19456058,"-",3090.53,3089.5,3120.09,3167.04,3187,3197.02,3204.6
"2017-05-18",3082.33,3090.14,-14.3,"-0.46%",3077.96,3103.44,148620032,16814952,"-",3096.26,3085.77,3116.06,3161.04,3182.98,3194.15,3202.1
"2017-05-19",3086.71,3090.63,0.49,"0.02%",3081.28,3095.48,129635224,15016423,"-",3097.68,3084.53,3111.99,3154.69,3178.71,3191.11,3199.39
"2017-05-22",3087.17,3075.68,-14.96,"-0.48%",3063.15,3103.94,153683728,17034098,"-",3094.77,3084.24,3107.11,3147.66,3174.47,3187.81,3196.3
"2017-05-23",3069.39,3061.95,-13.73,"-0.45%",3050.84,3084.24,178310592,19507366,"-",3084.57,3082.38,3103.74,3140.8,3169.81,3184.71,3193.14
"2017-05-24",3047.57,3064.08,2.13,"0.07%",3022.3,3064.81,139813360,15266921,"-",3076.5,3083.51,3100.21,3133.3,3164.67,3181.74,3189.99
"2017-05-25",3055.34,3107.83,43.76,"1.43%",3052.83,3114.66,191391840,20191012,"-",3080.03,3088.14,3098.56,3127.77,3160.69,3179.16,3187.97
"2017-05-26",3101.29,3110.06,2.23,"0.07%",3100.39,3120.66,155923488,17132738,"-",3083.92,3090.8,3096.45,3122.24,3157.12,3176.57,3185.78
"2017-05-31",3125.33,3117.18,7.12,"0.23%",3111.56,3143.28,152950432,17791332,"-",3092.22,3093.49,3094.58,3117.94,3154.02,3174.08,3183.62
"2017-06-01",3108.42,3102.62,-14.55,"-0.47%",3097.68,3113.52,163015728,18078262,"-",3100.35,3092.46,3092.52,3113.96,3151.33,3170.75,3181.49
"2017-06-02",3094.23,3105.54,2.92,"0.09%",3081.85,3110.39,142504928,15445434,"-",3108.65,3092.57,3091.03,3110.92,3148.43,3168.12,3179.61
"2017-06-05",3102.11,3091.66,-13.88,"-0.45%",3084.83,3105.51,132570296,14342980,"-",3105.41,3092.72,3089.25,3108.28,3143.96,3164.93,3177.24
"2017-06-06",3084.54,3102.13,10.47,"0.34%",3078.79,3102.86,113439960,12780462,"-",3103.83,3093.87,3089.2,3105.95,3139.49,3161.74,3174.9
"2017-06-07",3101.76,3140.32,38.2,"1.23%",3098.95,3140.77,173229008,19428794,"-",3108.45,3100.34,3092.29,3104.86,3135.83,3159.65,3173.23
"2017-06-08",3136.47,3150.33,10.01,"0.32%",3132.83,3153.26,152277664,17889430,"-",3118,3109.17,3095.78,3105.55,3132.89,3157.68,3172.12
"2017-06-09",3147.45,3158.4,8.07,"0.26%",3146.11,3165.92,160136336,18158488,"-",3128.57,3118.61,3101.06,3106.34,3129.63,3155.46,3171.22
"2017-06-12",3149.53,3139.88,-18.52,"-0.59%",3135.31,3164.95,146729424,17022328,"-",3138.21,3121.81,3104.98,3106.31,3126.28,3152.92,3169.6
"2017-06-13",3134.01,3153.74,13.87,"0.44%",3131.04,3155.99,128318280,14845787,"-",3148.53,3126.18,3108.49,3106.36,3123.22,3150.93,3168.17
"2017-06-14",3146.75,3130.67,-23.07,"-0.73%",3125.35,3149.17,138347040,16064124,"-",3146.6,3127.53,3110.51,3105.56,3120.34,3148.72,3166.32
"2017-06-15",3125.59,3132.49,1.81,"0.06%",3117.08,3137.59,146954240,17112452,"-",3143.04,3130.52,3111.49,3105.19,3118.1,3147.17,3164.05
"2017-06-16",3126.37,3123.17,-9.32,"-0.30%",3117.86,3134.25,129652760,14921548,"-",3135.99,3132.28,3112.43,3104.78,3116.26,3145.2,3162.14
"2017-06-19",3122.16,3144.37,21.21,"0.68%",3121.78,3146.77,134891760,15174179,"-",3136.89,3137.55,3115.14,3105.35,3115.6,3142.68,3160.37
"2017-06-20",3148.02,3140.01,-4.36,"-0.14%",3134.61,3150.46,141191808,16249802,"-",3134.14,3141.34,3117.61,3106.58,3114.8,3139.86,3158.34
"2017-06-21",3148.99,3156.21,16.2,"0.52%",3132.62,3157.03,136688272,16704822,"-",3139.25,3142.93,3121.63,3109.17,3114.37,3137.25,3156.86
"2017-06-22",3152.24,3147.45,-8.76,"-0.28%",3146.64,3186.98,191344000,22043844,"-",3142.24,3142.64,3125.91,3111.4,3114.82,3134.84,3155.17
"2017-06-23",3138.44,3157.87,10.42,"0.33%",3118.09,3158.05,154843648,17556852,"-",3149.18,3142.59,3130.6,3114.9,3115.4,3132.22,3153.31
"2017-06-26",3157,3185.44,27.57,"0.87%",3156.98,3187.89,173579200,20041930,"-",3157.4,3147.14,3134.48,3119.03,3116.52,3130.45,3151.96
"2017-06-27",3183.42,3191.2,5.75,"0.18%",3172.46,3193.46,148201200,16752379,"-",3167.63,3150.89,3138.53,3122.62,3117.49,3128.76,3150.93
"2017-06-28",3183.63,3173.2,-18,"-0.56%",3170.79,3193.44,146516720,16208110,"-",3171.03,3155.14,3141.34,3125.39,3117.96,3127.3,3149.79
"2017-06-29",3174.98,3188.06,14.86,"0.47%",3174.28,3188.77,128755464,14724979,"-",3179.15,3160.7,3145.61,3127.89,3119.07,3126.62,3149.42
"2017-06-30",3176.95,3192.43,4.36,"0.14%",3171.57,3193.24,121464544,14319560,"-",3186.07,3167.62,3149.95,3130.82,3120.49,3126.53,3148.93
"2017-07-03",3192,3195.91,3.48,"0.11%",3177.02,3196.29,140305712,15657578,"-",3188.16,3172.78,3155.16,3134.35,3122.21,3127.03,3147.69
"2017-07-04",3192.89,3182.8,-13.11,"-0.41%",3174.31,3193.06,141114960,16145456,"-",3186.48,3177.06,3159.2,3137.42,3124.2,3127.25,3146.06
"2017-07-05",3179.22,3207.13,24.33,"0.76%",3174.71,3207.31,148296480,17355400,"-",3193.27,3182.15,3162.54,3141.8,3127.41,3127.93,3144.73
"2017-07-06",3203.86,3212.44,5.31,"0.17%",3188.77,3215.95,175809296,20220962,"-",3198.14,3188.65,3165.64,3146.82,3130.71,3129.59,3143.81
"2017-07-07",3203.82,3217.96,5.51,"0.17%",3195.29,3219.52,176715408,20193832,"-",3203.25,3194.66,3168.62,3151.95,3134.84,3131.25,3142.62
"2017-07-10",3208.46,3212.63,-5.32,"-0.17%",3203.21,3223.34,198928016,22282832,"-",3206.59,3197.38,3172.26,3155.44,3138.62,3132.69,3141.6
"2017-07-11",3201.52,3203.04,-9.59,"-0.30%",3199.22,3226.91,187837248,20549338,"-",3210.64,3198.56,3174.72,3158.54,3141.61,3133.71,3140.39
"2017-07-12",3201.93,3197.54,-5.49,"-0.17%",3177.93,3215.2,186900896,20179962,"-",3208.72,3200.99,3178.07,3161.22,3144.29,3134.56,3139.58
"2017-07-13",3192.36,3218.16,20.62,"0.64%",3190.34,3219.27,195303616,21082090,"-",3209.87,3204,3182.35,3165.07,3146.92,3136.05,3139.51
"2017-07-14",3212.03,3222.42,4.25,"0.13%",3204.85,3222.98,160126768,17431214,"-",3210.76,3207,3187.31,3168.97,3149.87,3137.79,3139.94
"2017-07-17",3219.79,3176.46,-45.95,"-1.43%",3139.5,3230.35,266205264,27465324,"-",3203.52,3205.06,3188.92,3171.8,3152.03,3138.78,3140.04
"2017-07-18",3159.73,3187.57,11.1,"0.35%",3150.13,3187.67,190623072,19645236,"-",3200.43,3205.53,3191.3,3174.64,3154.45,3140.47,3140.3
"2017-07-19",3181.4,3230.98,43.41,"1.36%",3179.73,3232.94,272420736,26977102,"-",3207.12,3207.92,3195.03,3177.67,3158.33,3143.51,3141.26
"2017-07-20",3227.51,3244.86,13.89,"0.43%",3225.43,3246.24,232108400,24582542,"-",3212.46,3211.16,3199.91,3180.82,3162.91,3146.8,3143.18
"2017-07-21",3236.59,3237.98,-6.88,"-0.21%",3231.96,3247.71,206003248,22195692,"-",3215.57,3213.16,3203.91,3183.47,3167.25,3150.51,3144.91
"2017-07-24",3230.9,3250.6,12.62,"0.39%",3230.07,3261.1,233056400,25063120,"-",3230.4,3216.96,3207.17,3187.16,3170.82,3154.29,3146.73
"2017-07-25",3249.14,3243.69,-6.91,"-0.21%",3233.14,3261.65,205573872,21340550,"-",3241.62,3221.03,3209.79,3190.16,3174.16,3157.49,3148.26
"2017-07-26",3244.46,3247.67,3.99,"0.12%",3228.04,3264.85,213542016,22846052,"-",3244.96,3226.04,3213.52,3194.06,3177.43,3160.64,3149.81
"2017-07-27",3243.76,3249.78,2.11,"0.06%",3220.64,3251.93,228485936,24257208,"-",3245.94,3229.2,3216.6,3197.97,3181.1,3163.38,3151.58
"2017-07-28",3240.17,3253.24,3.46,"0.11%",3232.96,3256.37,182226880,19842860,"-",3249,3232.28,3219.64,3202.3,3184.8,3166.35,3153.54
"2017-07-31",3252.75,3273.03,19.79,"0.61%",3251.19,3276.95,246039456,25352592,"-",3253.48,3241.94,3223.5,3206.59,3189.33,3170.01,3155.97
"2017-08-01",3274.37,3292.64,19.61,"0.60%",3273.5,3292.64,237194592,25641994,"-",3263.27,3252.45,3228.99,3211.68,3194.09,3174.05,3159.13
"2017-08-02",3288.52,3285.06,-7.58,"-0.23%",3282.04,3305.43,266730624,27935234,"-",3270.75,3257.85,3232.89,3215.97,3197.71,3178.24,3162.57
"2017-08-03",3279.99,3272.93,-12.13,"-0.37%",3262.16,3293.37,233277008,24354954,"-",3275.38,3260.66,3235.91,3220.16,3200.78,3182.46,3165.78
"2017-08-04",3269.32,3262.08,-10.85,"-0.33%",3261.31,3287.19,275906336,28563476,"-",3277.15,3263.07,3238.12,3223.63,3203.37,3186.42,3169.27
"2017-08-07",3257.67,3279.46,17.38,"0.53%",3243.72,3280.1,231173392,23187438,"-",3278.43,3265.96,3241.46,3226.77,3206.86,3189.85,3172.9
"2017-08-08",3277.19,3281.87,2.42,"0.07%",3269.66,3285.48,252043536,25577018,"-",3276.28,3269.78,3245.4,3229.79,3210.06,3193.29,3176.2
"2017-08-09",3277.81,3275.57,-6.3,"-0.19%",3263.85,3277.94,235597904,23781512,"-",3274.38,3272.57,3249.3,3233.2,3213.68,3196.45,3179.29
"2017-08-10",3269.73,3261.75,-13.82,"-0.42%",3236.18,3282.52,240684624,25185404,"-",3272.15,3273.76,3251.48,3235.66,3216.92,3199.64,3181.77
"2017-08-11",3237.92,3208.54,-53.21,"-1.63%",3200.75,3245.12,262962992,26699826,"-",3261.44,3269.29,3250.79,3236.19,3219.05,3201.7,3183.51
"2017-08-14",3206.04,3237.36,28.82,"0.90%",3206.04,3240.05,190346800,20909608,"-",3253.02,3265.73,3253.83,3237.57,3221.38,3204.61,3185.96
"2017-08-15",3235.23,3251.26,13.9,"0.43%",3235.1,3263.59,182297984,20459586,"-",3246.9,3261.59,3257.02,3239.86,3224.16,3207.59,3188.64
"2017-08-16",3247.85,3246.45,-4.81,"-0.15%",3228.87,3248.78,176852048,20083254,"-",3241.07,3257.73,3257.79,3241.17,3226.41,3209.72,3191.49
"2017-08-17",3253.85,3268.43,21.98,"0.68%",3251.46,3269.14,203622544,22837694,"-",3242.41,3257.28,3258.97,3243.03,3229.44,3212.08,3194.93
"2017-08-18",3253.24,3268.72,0.29,"0.01%",3248.08,3275.08,191122480,21843774,"-",3254.44,3257.94,3260.51,3244.73,3232.21,3214.28,3198.34
"2017-08-21",3274.58,3286.91,18.18,"0.56%",3270.48,3287.52,186122480,20971860,"-",3264.35,3258.69,3262.32,3247.2,3234.75,3217.22,3201.32
"2017-08-22",3287.61,3290.23,3.32,"0.10%",3274.94,3293.48,186537984,22292748,"-",3272.15,3259.52,3264.65,3250.11,3237.22,3219.95,3204.33
"2017-08-23",3283.8,3287.7,-2.52,"-0.08%",3274.44,3299.46,179832224,20433042,"-",3280.4,3260.73,3266.65,3253.11,3240.08,3223.1,3207.17
"2017-08-24",3287.96,3271.51,-16.19,"-0.49%",3266.36,3297.99,163468928,18624506,"-",3281.01,3261.71,3267.74,3254.89,3242.17,3225.88,3209.98
"2017-08-25",3271.46,3331.52,60.01,"1.83%",3271.46,3331.91,205839488,22714102,"-",3293.57,3274.01,3271.65,3258.53,3245.65,3230.04,3213.75
"2017-08-28",3336.13,3362.65,31.13,"0.93%",3336.13,3375.03,257461440,30531988,"-",3308.72,3286.54,3276.13,3264.73,3249.82,3234.41,3218.26
"2017-08-29",3362.06,3365.23,2.57,"0.08%",3354.46,3374.59,219504544,26891610,"-",3323.72,3297.93,3279.76,3270.66,3254.38,3238.91,3222.65
"2017-08-30",3361.82,3363.63,-1.6,"-0.05%",3357.08,3376.65,246863312,27964080,"-",3338.91,3309.65,3283.69,3275.08,3258.29,3243.06,3226.37
"2017-08-31",3361.46,3360.81,-2.82,"-0.08%",3340.69,3367.36,234419776,26913310,"-",3356.77,3318.89,3288.08,3278.94,3262,3247.33,3229.88
"2017-09-01",3365.99,3367.12,6.31,"0.19%",3358.47,3381.93,282497568,31372208,"-",3363.89,3328.73,3293.34,3283.25,3265.73,3251.51,3233.36
"2017-09-04",3369.72,3379.58,12.46,"0.37%",3359.13,3381.4,267427840,29634842,"-",3367.27,3338,3298.34,3287.55,3269.9,3255.4,3237.35
"2017-09-05",3377.2,3384.32,4.73,"0.14%",3371.57,3390.82,216552944,24559660,"-",3371.09,3347.41,3303.46,3292.24,3274.43,3259.26,3241.2
"2017-09-06",3372.43,3385.39,1.07,"0.03%",3364.76,3391.01,229090768,26203466,"-",3375.44,3357.18,3308.96,3296.83,3279.13,3263.5,3245.44
"2017-09-07",3383.63,3365.5,-19.89,"-0.59%",3363.18,3387.8,221118688,26403702,"-",3376.38,3366.57,3314.14,3300.68,3282.81,3267.05,3249.33
"2017-09-08",3364.43,3365.24,-0.25,"-0.01%",3353.69,3380.89,198405184,23516022,"-",3376.01,3369.95,3321.98,3304.42,3286.38,3270.51,3253.36
"2017-09-11",3365.35,3376.42,11.18,"0.33%",3360.05,3384.81,219011008,25688882,"-",3375.37,3371.32,3328.93,3307.86,3291.38,3274.12,3257.23
"2017-09-12",3381.49,3379.49,3.07,"0.09%",3370.85,3391.07,272910304,32502494,"-",3374.41,3372.75,3335.34,3310.76,3296.18,3278.05,3261.22
"2017-09-13",3374.72,3384.15,4.66,"0.14%",3366.54,3387.14,194550720,23073342,"-",3374.16,3374.8,3342.23,3314.06,3300.01,3281.59,3265.02
"2017-09-14",3383.47,3371.43,-12.72,"-0.38%",3361.33,3391.64,221306496,25674442,"-",3375.35,3375.86,3347.38,3317.34,3303.17,3284.77,3268.75
"2017-09-15",3365.15,3353.62,-17.81,"-0.53%",3345.33,3365.53,219765824,25291068,"-",3373.02,3374.51,3351.62,3320.4,3306.06,3287.48,3272.01
"2017-09-18",3352.51,3362.86,9.24,"0.28%",3352.51,3371.75,190319680,22793864,"-",3370.31,3372.84,3355.42,3323.18,3308.87,3290.49,3274.97
"2017-09-19",3365.53,3356.84,-6.01,"-0.18%",3344.71,3370.4,191129680,22072874,"-",3365.78,3370.09,3358.75,3325.67,3311.7,3293.57,3277.73
"2017-09-20",3352.18,3366,9.15,"0.27%",3346.54,3370.1,192196672,22583908,"-",3362.15,3368.15,3362.67,3328.69,3314.66,3296.93,3280.94
"2017-09-22",3347.16,3352.53,-5.28,"-0.16%",3334.98,3356.45,179234000,20658346,"-",3358.37,3366.86,3366.72,3331.71,3317.23,3299.62,3283.69
"2017-09-25",3344.59,3341.55,-10.98,"-0.33%",3334.94,3350.96,169621296,20240170,"-",3355.96,3364.49,3367.22,3336.15,3319.43,3302,3286.17
"2017-09-26",3336.35,3343.58,2.03,"0.06%",3332.6,3347.16,132628592,15903964,"-",3352.1,3361.2,3366.26,3339.69,3321.2,3305.35,3288.63
"2017-09-27",3340.82,3345.27,1.69,"0.05%",3340.3,3349.69,143086944,16898134,"-",3349.79,3357.78,3365.27,3342.82,3322.51,3308.5,3291.34
"2017-09-28",3343.84,3339.64,-5.63,"-0.17%",3336.18,3344.6,149444304,18195562,"-",3344.51,3353.33,3364.07,3345.93,3323.88,3310.67,3293.55
"2017-09-29",3340.31,3348.94,9.3,"0.28%",3340.31,3357.02,144862448,17589282,"-",3343.8,3351.08,3363.47,3348.61,3325.78,3312.76,3295.82
"2017-10-09",3403.25,3374.38,25.44,"0.76%",3366.97,3410.17,191736048,22744060,"-",3350.36,3353.16,3363.84,3352.13,3328.59,3315.48,3298.43
"2017-10-10",3373.34,3382.99,8.61,"0.26%",3358.8,3384.03,179423840,23114862,"-",3358.24,3355.17,3364.01,3355.34,3331.17,3318.13,3301.27
"2017-10-11",3381.49,3388.28,5.3,"0.16%",3379.16,3395.78,181476704,23115450,"-",3366.85,3358.32,3364.21,3358.61,3333.83,3321.02,3304.36
"2017-10-12",3385.53,3386.1,-2.18,"-0.06%",3372.53,3390.2,161809376,20166788,"-",3376.14,3360.33,3364.24,3361.89,3336.6,3323.79,3307.5
"2017-10-13",3384.49,3390.52,4.42,"0.13%",3383.24,3395.75,139954752,18111846,"-",3384.45,3364.12,3365.49,3365.85,3339.82,3326.61,3310.37
"2017-10-16",3393.21,3378.47,-12.05,"-0.36%",3374.77,3400.51,174330608,22165068,"-",3385.27,3367.82,3366.15,3367.42,3344.07,3329.11,3312.97
"2017-10-17",3373.23,3372.04,-6.43,"-0.19%",3365.56,3382.41,125381728,16291083,"-",3383.08,3370.66,3365.93,3367.73,3347.43,3331.09,3316.23
"2017-10-18",3373.53,3381.79,9.75,"0.29%",3371.92,3383.23,157228784,19429878,"-",3381.78,3374.31,3366.05,3368.28,3350.7,3332.87,3319.47
"2017-10-19",3374.64,3370.17,-11.62,"-0.34%",3359.63,3378.74,158476496,18792128,"-",3378.6,3377.37,3365.35,3368.5,3353.79,3334.58,3321.79
"2017-10-20",3363.51,3378.65,8.48,"0.25%",3360.1,3379.77,127172856,15506509,"-",3376.22,3380.34,3365.71,3369.1,3356.54,3336.69,3324.02
"2017-10-23",3382.28,3380.7,2.05,"0.06%",3374.71,3385.29,130846288,16436945,"-",3376.67,3380.97,3367.07,3369.55,3359.34,3339.06,3326.4
"2017-10-24",3376.6,3388.25,7.55,"0.22%",3374.12,3388.69,139897504,17855288,"-",3379.91,3381.5,3368.33,3369.84,3361.88,3341.24,3328.69
"2017-10-25",3384.86,3396.9,8.65,"0.26%",3382.03,3398.3,123131216,16006070,"-",3382.93,3382.36,3370.34,3370.26,3364.54,3343.54,3331.25
"2017-10-26",3397.52,3407.57,10.67,"0.31%",3391.45,3414.24,183768624,23859612,"-",3390.41,3384.51,3372.42,3371,3367.54,3346.18,3333.91
"2017-10-27",3404.5,3416.81,9.25,"0.27%",3402.11,3421.1,170257168,21237720,"-",3398.05,3387.13,3375.63,3372.71,3371.17,3349.28,3336.69
"2017-10-30",3413.87,3390.34,-26.48,"-0.77%",3357.28,3419.73,208349280,25777664,"-",3399.97,3388.32,3378.07,3373.54,3372.64,3352.92,3338.98
"2017-10-31",3381,3393.34,3,"0.09%",3376.12,3397.1,153498208,19992958,"-",3400.99,3390.45,3380.56,3374.11,3373.41,3356.04,3340.98
"2017-11-01",3393.97,3395.91,2.57,"0.08%",3388.6,3410.35,180566112,23197838,"-",3400.79,3391.86,3383.09,3374.65,3374.18,3358.93,3342.71
"2017-11-02",3391.65,3383.31,-12.6,"-0.37%",3372.21,3391.65,166864272,21001498,"-",3395.94,3393.18,3385.27,3374.63,3374.67,3361.67,3344.34
"2017-11-03",3377.74,3371.74,-11.57,"-0.34%",3347.36,3380.57,172714784,20743794,"-",3386.93,3392.49,3386.41,3374.64,3374.94,3363.73,3345.99
"2017-11-06",3369.69,3388.17,16.43,"0.49%",3356.53,3389.38,154636480,20431124,"-",3386.49,3393.23,3387.1,3375.79,3375.47,3366.12,3348.09
"2017-11-07",3389.47,3413.57,25.4,"0.75%",3387.95,3415.15,190571744,24259596,"-",3390.54,3395.77,3388.63,3377.48,3376.32,3368.66,3350.33
"2017-11-08",3409.15,3415.46,1.89,"0.06%",3404.88,3434.49,185436464,24202560,"-",3394.45,3397.62,3389.99,3379.43,3377.1,3371.16,3352.55
"2017-11-09",3410.67,3427.79,12.33,"0.36%",3408.62,3428.77,158650432,20543366,"-",3403.35,3399.64,3392.08,3381.49,3378.16,3373.96,3355.09
"2017-11-10",3423.18,3432.67,4.88,"0.14%",3414.33,3438.79,189276512,25577212,"-",3415.53,3401.23,3394.18,3384.16,3379.84,3377.18,3357.94
"2017-11-13",3435.18,3447.84,15.16,"0.44%",3435.08,3449.16,205389040,26673812,"-",3427.47,3406.98,3397.65,3387.71,3381.9,3379.51,3361.93
